source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,agg_level_desc,state_name,state_alpha,year,week_ending,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-04-10,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-04-17,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-04-24,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-01,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-08,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-15,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-22,3,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-29,5,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-05,17,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-12,45,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-19,79,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-26,91,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-07-03,99,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-04-10,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-04-17,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-04-24,3,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-01,19,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-08,33,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-15,51,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-22,70,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-05-29,77,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-05,83,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-12,91,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2016,2016-06-19,97,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-09-06,2,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-09-13,34,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-09-20,52,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-09-27,72,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-10-04,89,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-10-11,95,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-10-18,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-10-25,100,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-11-01,100,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-11-08,100,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-11-15,100,
SURVEY,CROPS,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, WINTER - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,NORTH DAKOTA,ND,2016,2015-11-22,100,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-25,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-02,4,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-09,10,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-16,26,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-23,56,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-30,78,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-06,92,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-13,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-04-16,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-04-23,2,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-04-30,2,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-07,11,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-14,31,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-21,56,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-28,77,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-04,92,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-11,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-18,99,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-25,100,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-23,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-30,5,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-06,16,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-13,36,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-20,52,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-27,71,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-09-03,85,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-09-10,94,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-09-17,97,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-11,3,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-18,9,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-25,33,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-02,57,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-09,79,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-16,92,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-23,97,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-14,4,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-21,9,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-05-28,16,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-04,29,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-11,47,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-18,67,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-06-25,82,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-02,94,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT JOINTING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-07-09,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT MATURE,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT MATURE",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-13,78,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT MATURE,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT MATURE",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-20,94,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT MATURE,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT MATURE",TOTAL,STATE,NORTH DAKOTA,ND,2017,2017-08-27,98,
